mode,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,54,200,14.378400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,55,200,13.948800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,56,200,13.859400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,57,200,14.156700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,58,200,13.971800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,59,200,13.918800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,60,200,14.075100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,61,200,14.234700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,62,200,14.157400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,63,200,14.092400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,64,200,14.018300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,65,200,14.119500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,66,200,14.443900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,67,200,13.832900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,68,200,13.740600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,69,200,13.647900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,70,200,15.907600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,71,200,15.415200,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,72,200,17.747100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,73,200,14.222800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,74,200,14.541400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,75,200,15.319500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,76,200,14.853900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,77,200,14.294300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,78,200,13.958200,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,79,200,13.608100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,80,200,15.662500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,81,200,14.863100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,82,200,16.687900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,83,200,14.419500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,84,200,14.275400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,85,200,14.323100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,86,200,14.687700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,87,200,14.034300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,88,200,13.287000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,89,200,13.273900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,90,200,14.023300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,91,200,13.259800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,92,200,14.012800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,93,200,13.772500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,94,200,14.180700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,95,200,13.473000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,96,200,13.743000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,97,200,13.470300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,98,200,14.041600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,99,200,13.842600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,100,200,14.031300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,101,200,14.491100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,102,200,13.848300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,103,200,13.811400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,104,200,13.133100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,105,200,13.663500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,106,200,15.120900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,107,200,14.871700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,108,200,14.394400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,109,200,13.768500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,110,200,13.880500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,111,200,14.110900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,112,200,13.871500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,113,200,13.864100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,114,200,13.517300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,115,200,14.111600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,116,200,13.561100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,117,200,13.747100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,118,200,13.810600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,119,200,14.182000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,120,200,14.390500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,121,200,16.850000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,122,200,13.871500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,123,200,14.462500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,124,200,14.665500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,125,200,14.874100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,126,200,15.080500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,127,200,14.382800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,128,200,14.481400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,129,200,15.807700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,130,200,15.134500,
