mode,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,7,200,15.390100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,8,200,14.196500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,9,200,13.963400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,10,200,15.188000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,11,200,14.197300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,12,200,14.414900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,13,200,15.143900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,14,200,14.252400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,15,200,13.637100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,16,200,14.824200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,17,200,13.820500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,18,200,13.769800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,19,200,13.804400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,20,200,14.166900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,21,200,13.686000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,22,200,14.415800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,23,200,13.429700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,24,200,13.448600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,25,200,13.831200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,26,200,16.008400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,27,200,14.353000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,28,200,13.958300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,29,200,15.017700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,30,200,15.130600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,31,200,14.811700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,32,200,15.747000,
