mode,experiment_run_id,attempt_id,source_business,destination,role,purpose,action,method,status_code,actual,latency_ms,error,audit_decision,audit_reason,is_execution_error
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-approval-loan_approver-loan_screening,loan,approval,loan_approver,loan_screening,/approval-requests,POST,403,deny,5.901700,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-approval-loan_reviewer-loan_approval,loan,approval,loan_reviewer,loan_approval,/approval-requests,POST,200,allow,16.734100,,allow,role_based_microsegment_policy,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-approval-loan_reviewer-loan_screening,loan,approval,loan_reviewer,loan_screening,/approval-requests,POST,403,deny,5.886500,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-credit-loan_approver-loan_approval,loan,credit,loan_approver,loan_approval,/credit-assessment,POST,403,deny,6.457200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-credit-loan_approver-loan_screening,loan,credit,loan_approver,loan_screening,/credit-assessment,POST,403,deny,7.445800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-credit-loan_reviewer-loan_approval,loan,credit,loan_reviewer,loan_approval,/credit-assessment,POST,403,deny,5.936300,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-credit-loan_reviewer-loan_screening,loan,credit,loan_reviewer,loan_screening,/credit-assessment,POST,200,allow,17.368800,,allow,role_based_microsegment_policy,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-customer-loan_approver-loan_approval,loan,customer,loan_approver,loan_approval,/customer-profile/CASE-0001,GET,403,deny,7.966900,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-customer-loan_approver-loan_screening,loan,customer,loan_approver,loan_screening,/customer-profile/CASE-0001,GET,403,deny,7.600200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-customer-loan_reviewer-loan_approval,loan,customer,loan_reviewer,loan_approval,/customer-profile/CASE-0001,GET,403,deny,7.853000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-customer-loan_reviewer-loan_screening,loan,customer,loan_reviewer,loan_screening,/customer-profile/CASE-0001,GET,200,allow,17.706900,,allow,role_based_microsegment_policy,false
