mode,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,189,200,20.173900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,190,200,17.778200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,191,200,20.229500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,192,200,19.042300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,193,200,20.231600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,194,200,17.485300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,195,200,17.727200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,196,200,18.023700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,197,200,19.535900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,198,200,21.489400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,199,200,19.999800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,200,200,20.168500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,1,200,19.916700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,2,200,20.219000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,3,200,19.871900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,4,200,17.493500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,5,200,20.199700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,6,200,17.372600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,7,200,18.565200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,8,200,18.178600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,9,200,19.329300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,10,200,18.695600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,11,200,18.726800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,12,200,20.259500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,13,200,21.866400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,14,200,16.014000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,15,200,18.668000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,16,200,18.084000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,17,200,17.951900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,18,200,18.849100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,19,200,18.120500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,20,200,20.544300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,21,200,17.309700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,22,200,18.321200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,23,200,24.825600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,24,200,22.365100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,25,200,19.151600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,26,200,18.790900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,27,200,20.295500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,28,200,20.436300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,29,200,18.360600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,30,200,18.769600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,31,200,20.521300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,32,200,19.541500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,33,200,17.676700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,34,200,18.132700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,35,200,19.350000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,36,200,20.155100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,37,200,17.899600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,38,200,17.611600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,39,200,19.421000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,40,200,19.163400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,41,200,19.375100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,42,200,20.018200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,43,200,19.024200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,44,200,20.856900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,45,200,18.107100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,46,200,19.302600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,47,200,17.832200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,48,200,20.956000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,49,200,18.586300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,50,200,18.626900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,51,200,18.340600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,52,200,14.971400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,53,200,21.556400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,54,200,21.620600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,55,200,21.119100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,56,200,21.035600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,57,200,14.609700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,58,200,21.101700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,59,200,18.566600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,60,200,19.140400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,61,200,19.658600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,62,200,20.113800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,63,200,20.270300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,64,200,18.828700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,65,200,19.250200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,66,200,19.494600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,67,200,19.667400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,68,200,20.625600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,69,200,18.336100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,70,200,19.706900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,71,200,17.823400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,72,200,19.374200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,73,200,18.538800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,74,200,20.368100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,75,200,20.070900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,76,200,18.232100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,77,200,19.671300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,78,200,19.393700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,79,200,20.285700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,80,200,19.401600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,81,200,20.090900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,82,200,18.260400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,83,200,20.146400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,84,200,19.039400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,85,200,19.365600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,86,200,18.814100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,87,200,19.490500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,88,200,19.679100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,89,200,18.816500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,90,200,17.724900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,91,200,20.541900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,92,200,18.190200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,93,200,19.898500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,94,200,19.535200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,95,200,21.487100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,96,200,19.367100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,97,200,19.152400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,98,200,20.698400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,99,200,19.221900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,100,200,20.953100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,2,101,200,19.056300,
